Wavelength = 1.54059 Å (Cu)
27.78	290.0
27.8	293.0
27.82	282.0
27.84	277.0
27.86	291.0
27.88	295.0
27.9	265.0
27.92	277.0
27.94	283.0
27.96	327.0
27.98	263.0
28.0	262.0
28.02	287.0
28.04	266.0
28.06	278.0
28.08	263.0
28.1	249.0
28.12	254.0
28.14	269.0
28.16	273.0
28.18	277.0
28.2	275.0
28.22	258.0
28.24	302.0
28.26	275.0
28.28	254.0
28.3	281.0
28.32	291.0
28.34	282.0
28.36	282.0
28.38	302.0
28.4	268.0
28.42	269.0
28.44	276.0
28.46	257.0
28.48	254.0
28.5	274.0
28.52	270.0
28.54	265.0
28.56	294.0
28.58	274.0
28.6	300.0
28.62	287.0
28.64	290.0
28.66	338.0
28.68	311.0
28.7	340.0
28.72	354.0
28.74	410.0
28.76	445.0
28.78	525.0
28.8	609.0
28.82	842.0
28.84	965.0
28.86	1227.0
28.88	1402.0
28.9	1409.0
28.92	1316.0
28.94	1275.0
28.96	1143.0
28.98	942.0
29.0	842.0
29.02	615.0
29.04	510.0
29.06	463.0
29.08	381.0
29.1	330.0
29.12	312.0
29.14	325.0
29.16	279.0
29.18	280.0
29.2	263.0
29.22	256.0
29.24	273.0
29.26	244.0
29.28	271.0
29.3	243.0
29.32	237.0
29.34	214.0
29.36	224.0
29.38	231.0
29.4	216.0
29.42	211.0
29.44	244.0
29.46	232.0
29.48	245.0
29.5	221.0
29.52	202.0
29.54	240.0
29.56	238.0
29.58	225.0
29.6	202.0
29.62	203.0
29.64	259.0
29.66	204.0
29.68	256.0
29.7	224.0
29.72	226.0
29.74	214.0
29.76	187.0
29.78	231.0
29.8	221.0
29.82	204.0
29.84	219.0
29.86	202.0
29.88	217.0
29.9	225.0
29.92	199.0
29.94	209.0
29.96	230.0
29.98	210.0
30.0	205.0
30.02	185.0
30.04	203.0
30.06	171.0
30.08	178.0
30.1	191.0
30.12	192.0
30.14	201.0
30.16	189.0
30.18	208.0
30.2	193.0
30.22	198.0
30.24	205.0
30.26	195.0
30.28	188.0
30.3	223.0
30.32	198.0
30.34	187.0
30.36	204.0
30.38	191.0
30.4	207.0
30.42	198.0
30.44	207.0
30.46	192.0
30.48	200.0
30.5	169.0
30.52	197.0
30.54	191.0
30.56	207.0
30.58	178.0
30.6	185.0
30.62	189.0
30.64	221.0
30.66	158.0
30.68	172.0
30.7	191.0
30.72	187.0
30.74	196.0
30.76	200.0
30.78	188.0
30.8	161.0
30.82	196.0
30.84	188.0
30.86	177.0
30.88	160.0
30.9	173.0
30.92	167.0
30.94	195.0
30.96	162.0
30.98	166.0
31.0	194.0
31.02	185.0
31.04	178.0
31.06	178.0
31.08	184.0
31.1	175.0
31.12	179.0
31.14	186.0
31.16	159.0
31.18	162.0
31.2	158.0
31.22	183.0
31.24	178.0
31.26	164.0
31.28	161.0
31.3	183.0
31.32	197.0
31.34	177.0
31.36	187.0
31.38	186.0
31.4	161.0
31.42	143.0
31.44	167.0
31.46	159.0
31.48	170.0
31.5	158.0
31.52	161.0
31.54	167.0
31.56	175.0
31.58	166.0
31.6	168.0
31.62	164.0
31.64	167.0
31.66	157.0
31.68	164.0
31.7	168.0
31.72	149.0
31.74	170.0
31.76	173.0
31.78	168.0
31.8	175.0
31.82	183.0
31.84	182.0
31.86	192.0
31.88	154.0
31.9	170.0
31.92	190.0
31.94	170.0
31.96	178.0
31.98	157.0
32.0	158.0
32.02	158.0
32.04	147.0
32.06	160.0
32.08	165.0
32.1	167.0
32.12	167.0
32.14	167.0
32.16	171.0
32.18	153.0
32.2	151.0
32.22	144.0
32.24	163.0
32.26	157.0
32.28	173.0
32.3	160.0
32.32	159.0
32.34	172.0
32.36	136.0
32.38	144.0
32.4	145.0
32.42	161.0
32.44	161.0
32.46	157.0
32.48	146.0
32.5	151.0
32.52	152.0
32.54	139.0
32.56	159.0
32.58	135.0
32.6	157.0
32.62	135.0
32.64	149.0
32.66	145.0
32.68	153.0
32.7	158.0
32.72	153.0
32.74	144.0
32.76	157.0
32.78	141.0
32.8	159.0
32.82	158.0
32.84	144.0
32.86	145.0
32.88	156.0
32.9	167.0
32.92	159.0
32.94	136.0
32.96	153.0
32.98	144.0
33.0	140.0
33.02	158.0
33.04	130.0
33.06	138.0
33.08	159.0
33.1	167.0
33.12	149.0
33.14	148.0
33.16	157.0
33.18	135.0
33.2	147.0
33.22	161.0
33.24	141.0
33.26	151.0
33.28	182.0
33.3	130.0
33.32	144.0
33.34	132.0
33.36	135.0
33.38	160.0
33.4	145.0
33.42	136.0
33.44	130.0
33.46	125.0
33.48	164.0
33.5	140.0
33.52	131.0
33.54	133.0
33.56	137.0
33.58	131.0
33.6	160.0
33.62	152.0
33.64	138.0
33.66	161.0
33.68	176.0
33.7	130.0
33.72	146.0
33.74	164.0
33.76	152.0
33.78	111.0
33.8	152.0
33.82	122.0
33.84	152.0
33.86	139.0
33.88	168.0
33.9	145.0
33.92	130.0
33.94	147.0
33.96	152.0
33.98	136.0
34.0	133.0
34.02	128.0
34.04	125.0
34.06	136.0
34.08	132.0
34.1	124.0
34.12	131.0
34.14	131.0
34.16	132.0
34.18	136.0
34.2	149.0
34.22	129.0
34.24	134.0
34.26	120.0
34.28	151.0
34.3	131.0
34.32	131.0
34.34	132.0
34.36	151.0
34.38	130.0
34.4	132.0
34.42	122.0
34.44	131.0
34.46	150.0
34.48	132.0
34.5	137.0
34.52	147.0
34.54	131.0
34.56	125.0
34.58	137.0
34.6	126.0
34.62	108.0
34.64	127.0
34.66	131.0
34.68	139.0
34.7	125.0
34.72	144.0
34.74	118.0
34.76	156.0
34.78	112.0
34.8	131.0
34.82	123.0
34.84	107.0
34.86	138.0
34.88	138.0
34.9	131.0
34.92	117.0
34.94	132.0
34.96	135.0
34.98	119.0
35.0	124.0
35.02	142.0
35.04	145.0
35.06	120.0
35.08	116.0
35.1	136.0
35.12	142.0
35.14	136.0
35.16	114.0
35.18	134.0
35.2	128.0
35.22	152.0
35.24	137.0
35.26	151.0
35.28	131.0
35.3	138.0
35.32	147.0
35.34	125.0
35.36	155.0
35.38	155.0
35.4	164.0
35.42	156.0
35.44	175.0
35.46	158.0
35.48	206.0
35.5	237.0
35.52	287.0
35.54	276.0
35.56	323.0
35.58	364.0
35.6	376.0
35.62	362.0
35.64	390.0
35.66	299.0
35.68	299.0
35.7	276.0
35.72	258.0
35.74	240.0
35.76	198.0
35.78	206.0
35.8	176.0
35.82	162.0
35.84	140.0
35.86	141.0
35.88	130.0
35.9	123.0
35.92	136.0
35.94	147.0
35.96	132.0
35.98	115.0
36.0	137.0
36.02	155.0
36.04	139.0
36.06	116.0
36.08	135.0
36.1	124.0
36.12	128.0
36.14	115.0
36.16	131.0
36.18	135.0
36.2	118.0
36.22	130.0
36.24	103.0
36.26	110.0
36.28	100.0
36.3	120.0
36.32	101.0
36.34	109.0
36.36	125.0
36.38	107.0
36.4	136.0
36.42	109.0
36.44	120.0
36.46	128.0
36.48	123.0
36.5	135.0
36.52	93.0
36.54	117.0
36.56	100.0
36.58	120.0
36.6	134.0
36.62	123.0
36.64	119.0
36.66	112.0
36.68	115.0
36.7	114.0
36.72	125.0
36.74	120.0
36.76	110.0
36.78	126.0
36.8	95.0
36.82	118.0
36.84	125.0
36.86	108.0
36.88	108.0
36.9	115.0
36.92	110.0
36.94	114.0
36.96	125.0
36.98	135.0
37.0	126.0
37.02	120.0
37.04	127.0
37.06	111.0
37.08	105.0
37.1	127.0
37.12	107.0
37.14	114.0
37.16	148.0
37.18	130.0
37.2	138.0
37.22	113.0
37.24	129.0
37.26	103.0
37.28	107.0
37.3	131.0
37.32	124.0
37.34	104.0
37.36	114.0
37.38	126.0
37.4	135.0
37.42	108.0
37.44	115.0
37.46	101.0
37.48	96.0
37.5	99.0
37.52	100.0
37.54	122.0
37.56	118.0
37.58	104.0
37.6	103.0
37.62	106.0
37.64	113.0
37.66	111.0
37.68	110.0
37.7	122.0
37.72	107.0
37.74	120.0
37.76	138.0
37.78	118.0
37.8	112.0
37.82	131.0
37.84	127.0
37.86	107.0
37.88	101.0
37.9	118.0
37.92	126.0
37.94	99.0
37.96	122.0
37.98	129.0
38.0	105.0
38.02	124.0
38.04	119.0
38.06	107.0
38.08	126.0
38.1	120.0
38.12	138.0
38.14	169.0
38.16	120.0
38.18	151.0
38.2	109.0
38.22	118.0
38.24	126.0
38.26	118.0
38.28	134.0
38.3	97.0
38.32	121.0
38.34	128.0
38.36	129.0
38.38	106.0
38.4	120.0
38.42	120.0
38.44	127.0
38.46	107.0
38.48	105.0
38.5	107.0
38.52	125.0
38.54	101.0
38.56	97.0
38.58	116.0
38.6	112.0
38.62	114.0
38.64	119.0
38.66	120.0
38.68	123.0
38.7	133.0
38.72	113.0
38.74	111.0
38.76	94.0
38.78	97.0
38.8	89.0
38.82	101.0
38.84	110.0
38.86	123.0
38.88	95.0
38.9	105.0
38.92	126.0
38.94	102.0
38.96	100.0
38.98	95.0
39.0	116.0
39.02	102.0
39.04	101.0
39.06	117.0
39.08	122.0
39.1	107.0
39.12	107.0
39.14	101.0
39.16	83.0
39.18	101.0
39.2	110.0
39.22	95.0
39.24	106.0
